# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,3079,2018-03-20T00:33:00Z,54,7,683,A,0118.5054,N,10353.3168,E,29.00,A,7,157*42
$BNRDD,3079,2018-03-20T00:33:05Z,53,3,686,A,0118.5106,N,10353.3228,E,31.60,A,7,157*4F
$BNRDD,3079,2018-03-20T00:33:10Z,55,6,692,A,0118.5152,N,10353.3280,E,34.20,A,7,157*4F
$BNRDD,3079,2018-03-20T00:33:15Z,55,6,698,A,0118.5160,N,10353.3278,E,36.80,A,7,157*4E
$BNRDD,3079,2018-03-20T00:33:20Z,57,5,703,A,0118.5153,N,10353.3265,E,37.70,A,7,157*48
$BNRDD,3079,2018-03-20T00:33:26Z,56,4,707,A,0118.5153,N,10353.3265,E,37.80,A,7,157*45
$BNRDD,3079,2018-03-20T00:33:31Z,54,4,711,A,0118.5154,N,10353.3269,E,37.80,A,8,100*40
$BNRDD,3079,2018-03-20T00:33:36Z,53,5,716,A,0118.5151,N,10353.3267,E,37.80,A,8,100*4D
$BNRDD,3079,2018-03-20T00:33:41Z,58,8,724,A,0118.5151,N,10353.3267,E,37.80,A,8,100*4A
$BNRDD,3079,2018-03-20T00:33:46Z,58,3,727,A,0118.5149,N,10353.3268,E,37.80,A,8,100*43
$BNRDD,3079,2018-03-20T00:33:51Z,60,5,732,A,0118.5148,N,10353.3267,E,37.80,A,8,100*42
$BNRDD,3079,2018-03-20T00:33:56Z,64,8,740,A,0118.5146,N,10353.3267,E,37.80,A,8,100*47
$BNRDD,3079,2018-03-20T00:34:01Z,61,4,744,A,0118.5144,N,10353.3270,E,37.80,A,8,100*4B
$BNRDD,3079,2018-03-20T00:34:06Z,66,8,752,A,0118.5142,N,10353.3272,E,37.80,A,8,100*44
$BNRDD,3079,2018-03-20T00:34:11Z,63,3,755,A,0118.5138,N,10353.3273,E,37.80,A,8,100*47
$BNRDD,3079,2018-03-20T00:34:16Z,62,5,760,A,0118.5138,N,10353.3273,E,37.80,A,8,100*41
$BNRDD,3079,2018-03-20T00:34:21Z,63,6,766,A,0118.5091,N,10353.3228,E,33.40,A,8,100*45
$BNRDD,3079,2018-03-20T00:34:26Z,69,10,776,A,0118.5054,N,10353.3192,E,29.90,A,8,101*72
$BNRDD,3079,2018-03-20T00:34:31Z,67,2,778,A,0118.5009,N,10353.3152,E,25.00,A,8,101*46
$BNRDD,3079,2018-03-20T00:34:36Z,65,3,781,A,0118.4984,N,10353.3133,E,21.40,A,8,101*4E
$BNRDD,3079,2018-03-20T00:34:41Z,59,2,783,A,0118.4966,N,10353.3121,E,19.20,A,9,89*70
$BNRDD,3079,2018-03-20T00:34:46Z,63,7,790,A,0118.4958,N,10353.3113,E,17.80,A,9,89*71
$BNRDD,3079,2018-03-20T00:34:51Z,63,5,795,A,0118.4950,N,10353.3108,E,16.40,A,9,89*7F
$BNRDD,3079,2018-03-20T00:34:56Z,60,5,800,A,0118.4946,N,10353.3100,E,15.40,A,9,89*74
$BNRDD,3079,2018-03-20T00:35:01Z,65,9,809,A,0118.4947,N,10353.3096,E,14.90,A,9,90*7C
$BNRDD,3079,2018-03-20T00:35:06Z,63,6,815,A,0118.4946,N,10353.3100,E,14.70,A,8,95*7A
$BNRDD,3079,2018-03-20T00:35:11Z,65,5,820,A,0118.4942,N,10353.3103,E,14.70,A,8,95*78
$BNRDD,3079,2018-03-20T00:35:16Z,64,4,824,A,0118.4939,N,10353.3105,E,14.70,A,9,89*7D
$BNRDD,3079,2018-03-20T00:35:21Z,63,5,829,A,0118.4935,N,10353.3106,E,14.70,A,9,90*75
$BNRDD,3079,2018-03-20T00:35:26Z,57,4,833,A,0118.4929,N,10353.3107,E,14.30,A,8,101*4F
$BNRDD,3079,2018-03-20T00:35:31Z,62,7,840,A,0118.4915,N,10353.3108,E,13.10,A,9,90*75
$BNRDD,3079,2018-03-20T00:35:36Z,67,8,848,A,0118.4910,N,10353.3109,E,12.80,A,8,97*7A
$BNRDD,3079,2018-03-20T00:35:41Z,71,6,854,A,0118.4907,N,10353.3109,E,12.80,A,8,97*78
$BNRDD,3079,2018-03-20T00:35:46Z,65,1,855,A,0118.4906,N,10353.3111,E,12.80,A,8,97*74
$BNRDD,3079,2018-03-20T00:35:51Z,66,6,861,A,0118.4905,N,10353.3113,E,12.80,A,8,97*70
$BNRDD,3079,2018-03-20T00:35:56Z,66,5,866,A,0118.4903,N,10353.3112,E,12.80,A,9,95*77
$BNRDD,3079,2018-03-20T00:36:01Z,62,5,871,A,0118.4904,N,10353.3113,E,12.80,A,10,80*4E
$BNRDD,3079,2018-03-20T00:36:06Z,60,4,875,A,0118.4913,N,10353.3109,E,13.50,A,10,80*4F
$BNRDD,3079,2018-03-20T00:36:11Z,62,7,882,A,0118.4917,N,10353.3108,E,13.60,A,10,80*46
$BNRDD,3079,2018-03-20T00:36:16Z,64,6,888,A,0118.4916,N,10353.3108,E,13.60,A,10,80*4D
$BNRDD,3079,2018-03-20T00:36:21Z,64,5,893,A,0118.4914,N,10353.3108,E,13.60,A,10,80*42
$BNRDD,3079,2018-03-20T00:36:27Z,65,5,898,A,0118.4914,N,10353.3108,E,13.60,A,10,80*4E
$BNRDD,3079,2018-03-20T00:36:32Z,60,2,900,A,0118.4914,N,10353.3106,E,13.60,A,10,80*46
$BNRDD,3079,2018-03-20T00:36:37Z,61,9,909,A,0118.4914,N,10353.3104,E,13.60,A,10,80*42
$BNRDD,3079,2018-03-20T00:36:41Z,62,7,916,A,0118.4911,N,10353.3103,E,13.60,A,10,80*42
$BNRDD,3079,2018-03-20T00:36:46Z,67,6,922,A,0118.4911,N,10353.3103,E,13.60,A,10,80*46
$BNRDD,3079,2018-03-20T00:36:51Z,65,4,926,A,0118.4911,N,10353.3104,E,13.60,A,10,81*42
$BNRDD,3079,2018-03-20T00:36:57Z,63,3,929,A,0118.4914,N,10353.3102,E,13.60,A,11,75*43
$BNRDD,3079,2018-03-20T00:37:02Z,66,8,937,A,0118.4912,N,10353.3101,E,13.60,A,11,75*46
$BNRDD,3079,2018-03-20T00:37:07Z,66,4,941,A,0118.4907,N,10353.3098,E,14.00,A,11,75*4A
$BNRDD,3079,2018-03-20T00:37:12Z,63,4,945,A,0118.4908,N,10353.3096,E,13.90,A,11,75*40
$BNRDD,3079,2018-03-20T00:37:17Z,61,4,949,A,0118.4915,N,10353.3092,E,14.10,A,11,75*4C
$BNRDD,3079,2018-03-20T00:37:22Z,66,10,959,A,0118.4925,N,10353.3087,E,14.50,A,11,75*7A
